candidate,n_folds,seed,fold,system,coef,coef_norm,intercept
ours+4base,10,57,7,LFCC-GMM,0.2990114150244193,0.15030579159318758,-2.141365881390945
ours+4base,10,57,7,LFCC-LCNN,0.13024463971256448,0.06547082381844106,-2.141365881390945
ours+4base,10,57,7,RawNet2,-0.08693979885828465,-0.04370252984248041,-2.141365881390945
ours+4base,10,57,8,timepool_T150_aug,1.029784737938515,0.5270995139060068,-2.157321676216351
ours+4base,10,57,8,CQCC-GMM,0.4093622537210265,0.2095337374874784,-2.157321676216351
ours+4base,10,57,8,LFCC-GMM,0.30366713242383897,0.1554332590034883,-2.157321676216351
ours+4base,10,57,8,LFCC-LCNN,0.12765465205088541,0.0653405537729766,-2.157321676216351
ours+4base,10,57,8,RawNet2,-0.08321304441498928,-0.04259293583004979,-2.157321676216351
ours+4base,10,57,9,timepool_T150_aug,1.0558974155372642,0.543456074126417,-2.1756568396546707
ours+4base,10,57,9,CQCC-GMM,0.3982414565549699,0.20496947463748383,-2.1756568396546707
ours+4base,10,57,9,LFCC-GMM,0.3223291704001529,0.165898450876462,-2.1756568396546707
ours+4base,10,57,9,LFCC-LCNN,0.10777577390733376,0.055470728606541286,-2.1756568396546707
ours+4base,10,57,9,RawNet2,-0.05868674562330066,-0.030205271753095873,-2.1756568396546707
ours+all,10,57,0,timepool_T150_aug,0.747646066894146,0.3662793605256406,-2.1855363491169744
ours+all,10,57,0,flatten_T400_aug,0.46716809298679135,0.22887036785737785,-2.1855363491169744
ours+all,10,57,0,CQCC-GMM,0.3798540839367655,0.1860943528204373,-2.1855363491169744
ours+all,10,57,0,LFCC-GMM,0.3078580982287344,0.15082279215390546,-2.1855363491169744
ours+all,10,57,0,LFCC-LCNN,0.07436039420463773,0.03642990827311542,-2.1855363491169744
ours+all,10,57,0,RawNet2,-0.064304080018816,-0.031503218369523356,-2.1855363491169744
ours+all,10,57,1,timepool_T150_aug,0.7447191678327031,0.3589712866907739,-2.177619511179053
ours+all,10,57,1,flatten_T400_aug,0.4508731447482455,0.2173309347946742,-2.177619511179053
ours+all,10,57,1,CQCC-GMM,0.4151318062438469,0.20010281065720512,-2.177619511179053
ours+all,10,57,1,LFCC-GMM,0.29943861436834707,0.14433610591429677,-2.177619511179053
ours+all,10,57,1,LFCC-LCNN,0.06543641570413788,0.03154181516518128,-2.177619511179053
ours+all,10,57,1,RawNet2,-0.098993431188996,-0.047717046777868616,-2.177619511179053
ours+all,10,57,2,timepool_T150_aug,0.713979319782253,0.34983432953173044,-2.15590532158547
ours+all,10,57,2,flatten_T400_aug,0.5011693349529979,0.24556206800025476,-2.15590532158547
ours+all,10,57,2,CQCC-GMM,0.4124150892223441,0.2020744190053973,-2.15590532158547
ours+all,10,57,2,LFCC-GMM,0.286763259010066,0.14050775655619205,-2.15590532158547
ours+all,10,57,2,LFCC-LCNN,0.05747588623849513,0.02816193350336552,-2.15590532158547
ours+all,10,57,2,RawNet2,-0.06910407592201642,-0.03385949340305993,-2.15590532158547
ours+all,10,57,3,timepool_T150_aug,0.7476021181932327,0.35534607353707437,-2.1980561623169477
ours+all,10,57,3,flatten_T400_aug,0.47742948447976685,0.22692912255348185,-2.1980561623169477
ours+all,10,57,3,CQCC-GMM,0.3862172090684322,0.18357461199627328,-2.1980561623169477
ours+all,10,57,3,LFCC-GMM,0.3211520462015232,0.1526482012944374,-2.1980561623169477
ours+all,10,57,3,LFCC-LCNN,0.08604689907720833,0.040899332657085646,-2.1980561623169477
ours+all,10,57,3,RawNet2,-0.08542273394006165,-0.04060265796164762,-2.1980561623169477
ours+all,10,57,4,timepool_T150_aug,0.8344783434874311,0.3951994156908007,-2.17181810663935
ours+all,10,57,4,flatten_T400_aug,0.40332218740511566,0.19100878296194884,-2.17181810663935
ours+all,10,57,4,CQCC-GMM,0.3908511307059027,0.18510263289940976,-2.17181810663935
ours+all,10,57,4,LFCC-GMM,0.320480113599283,0.151775722669627,-2.17181810663935
ours+all,10,57,4,LFCC-LCNN,0.07604679151005111,0.036014892183220584,-2.17181810663935
ours+all,10,57,4,RawNet2,-0.08635882519037912,-0.04089855359499318,-2.17181810663935
ours+all,10,57,5,timepool_T150_aug,0.8079961158612681,0.4026116177217748,-2.200465307723206
ours+all,10,57,5,flatten_T400_aug,0.4241289968029942,0.21133673562718722,-2.200465307723206
ours+all,10,57,5,CQCC-GMM,0.33422518495777837,0.16653909561901262,-2.200465307723206
ours+all,10,57,5,LFCC-GMM,0.32201376186286507,0.16045433764751238,-2.200465307723206
ours+all,10,57,5,LFCC-LCNN,0.04062428116511884,0.02024243339491621,-2.200465307723206
ours+all,10,57,5,RawNet2,-0.07789889333842635,-0.038815779989596885,-2.200465307723206
ours+all,10,57,6,timepool_T150_aug,0.7356597738871946,0.36090689989728314,-2.1307392380534993
ours+all,10,57,6,flatten_T400_aug,0.5133605290239258,0.2518492428649011,-2.1307392380534993
ours+all,10,57,6,CQCC-GMM,0.397230665448095,0.19487716074712275,-2.1307392380534993
ours+all,10,57,6,LFCC-GMM,0.2974123798777643,0.1459073661804107,-2.1307392380534993
ours+all,10,57,6,LFCC-LCNN,0.03319858135900793,0.016286872688385613,-2.1307392380534993
ours+all,10,57,6,RawNet2,-0.0615024632614747,-0.030172457621896562,-2.1307392380534993
ours+all,10,57,7,timepool_T150_aug,0.7865115597817837,0.38388281556777093,-2.18034497319613
ours+all,10,57,7,flatten_T400_aug,0.40979355851510324,0.20001321415792042,-2.18034497319613
ours+all,10,57,7,CQCC-GMM,0.39922107964484727,0.1948529683792434,-2.18034497319613
ours+all,10,57,7,LFCC-GMM,0.2918704870236031,0.14245698355767808,-2.18034497319613
ours+all,10,57,7,LFCC-LCNN,0.06973706951095883,0.03403746869370841,-2.18034497319613
ours+all,10,57,7,RawNet2,-0.0916986701231644,-0.04475654964367873,-2.18034497319613
ours+all,10,57,8,timepool_T150_aug,0.7582380592950126,0.37386294468184145,-2.199600684047015
ours+all,10,57,8,flatten_T400_aug,0.42682286878450976,0.21045271023416384,-2.199600684047015
ours+all,10,57,8,CQCC-GMM,0.3849412722871425,0.18980223403801938,-2.199600684047015
ours+all,10,57,8,LFCC-GMM,0.29874714555609005,0.14730266594206712,-2.199600684047015
ours+all,10,57,8,LFCC-LCNN,0.06842178019994455,0.03373659223820663,-2.199600684047015
ours+all,10,57,8,RawNet2,-0.09094658407261237,-0.04484285286570179,-2.199600684047015
ours+all,10,57,9,timepool_T150_aug,0.8014355591907539,0.3999303624938066,-2.2142313997427276
ours+all,10,57,9,flatten_T400_aug,0.3984501182917578,0.1988335785911822,-2.2142313997427276
ours+all,10,57,9,CQCC-GMM,0.37682406911797633,0.18804180177744495,-2.2142313997427276
ours+all,10,57,9,LFCC-GMM,0.31423062945557895,0.15680658052123594,-2.2142313997427276
ours+all,10,57,9,LFCC-LCNN,0.04807650750648073,0.02399101818481537,-2.2142313997427276
ours+all,10,57,9,RawNet2,-0.06492088748669377,-0.03239665843151499,-2.2142313997427276
ours,10,58,0,timepool_T150_aug,1.1473075151443481,1.0,-2.0342628955841064
ours,10,58,1,timepool_T150_aug,1.1392982006072998,1.0,-2.056105136871338
ours,10,58,2,timepool_T150_aug,1.1689329147338867,1.0,-1.9915138483047485
ours,10,58,3,timepool_T150_aug,1.1722685098648071,1.0,-2.022153377532959
ours,10,58,4,timepool_T150_aug,1.200781226158142,1.0,-1.9817965030670166
ours,10,58,5,timepool_T150_aug,1.1861381530761719,1.0,-2.0028340816497803
ours,10,58,6,timepool_T150_aug,1.1615116596221924,1.0,-2.0155045986175537
ours,10,58,7,timepool_T150_aug,1.1881920099258423,1.0,-2.0113942623138428
ours,10,58,8,timepool_T150_aug,1.1792387962341309,1.0,-2.061661720275879
ours,10,58,9,timepool_T150_aug,1.133164644241333,1.0,-2.0054519176483154
ours+2GMM,10,58,0,timepool_T150_aug,1.063960844914667,0.6021834785227369,-2.139575576903216
ours+2GMM,10,58,0,CQCC-GMM,0.36884571449874204,0.20876030960788874,-2.139575576903216
ours+2GMM,10,58,0,LFCC-GMM,0.33403175957327597,0.18905621186937438,-2.139575576903216
ours+2GMM,10,58,1,timepool_T150_aug,1.0438198185624301,0.5891785924482299,-2.171646715331629
ours+2GMM,10,58,1,CQCC-GMM,0.4177213683585174,0.23578062369420325,-2.171646715331629
ours+2GMM,10,58,1,LFCC-GMM,0.31011146974639187,0.17504078385756686,-2.171646715331629
ours+2GMM,10,58,2,timepool_T150_aug,1.0829071056117034,0.5983476440491989,-2.10556237334715
ours+2GMM,10,58,2,CQCC-GMM,0.4145698897313826,0.22906573936864938,-2.10556237334715
ours+2GMM,10,58,2,LFCC-GMM,0.31235231773541894,0.17258661658215171,-2.10556237334715
ours+2GMM,10,58,3,timepool_T150_aug,1.0898263375661694,0.600794967920128,-2.1371104306679984
ours+2GMM,10,58,3,CQCC-GMM,0.3838390258091077,0.21160119484034265,-2.1371104306679984
ours+2GMM,10,58,3,LFCC-GMM,0.3403084475888905,0.18760383723952936,-2.1371104306679984
ours+2GMM,10,58,4,timepool_T150_aug,1.102385180049426,0.6048408897028329,-2.093372925747642
ours+2GMM,10,58,4,CQCC-GMM,0.4249604613699521,0.23316121097709597,-2.093372925747642
ours+2GMM,10,58,4,LFCC-GMM,0.2952579537030415,0.16199789932007116,-2.093372925747642
ours+2GMM,10,58,5,timepool_T150_aug,1.0874315693026704,0.5960318213056521,-2.117411434006822
ours+2GMM,10,58,5,CQCC-GMM,0.3918820273985956,0.21479435131455568,-2.117411434006822
ours+2GMM,10,58,5,LFCC-GMM,0.34513860606967095,0.18917382737979224,-2.117411434006822
ours+2GMM,10,58,6,timepool_T150_aug,1.061889563497597,0.5843287809987462,-2.1382333716434982
ours+2GMM,10,58,6,CQCC-GMM,0.4178879443141199,0.2299523052951581,-2.1382333716434982
ours+2GMM,10,58,6,LFCC-GMM,0.3375034443306619,0.1857189137060957,-2.1382333716434982
ours+2GMM,10,58,7,timepool_T150_aug,1.083110668774652,0.6026570884201338,-2.114725077570917
ours+2GMM,10,58,7,CQCC-GMM,0.3965614157943536,0.2206520119433102,-2.114725077570917
ours+2GMM,10,58,7,LFCC-GMM,0.3175533850824473,0.17669089963655613,-2.114725077570917
ours+2GMM,10,58,8,timepool_T150_aug,1.0972664717928802,0.6084958657212262,-2.1697866823346503
ours+2GMM,10,58,8,CQCC-GMM,0.38034943041685204,0.2109251142613646,-2.1697866823346503
ours+2GMM,10,58,8,LFCC-GMM,0.32562802039660077,0.18057902001740936,-2.1697866823346503
ours+2GMM,10,58,9,timepool_T150_aug,1.032610353901709,0.5912736650876363,-2.1157191469448615
ours+2GMM,10,58,9,CQCC-GMM,0.4294235498735784,0.24588833072350028,-2.1157191469448615
ours+2GMM,10,58,9,LFCC-GMM,0.28438305147446047,0.16283800418886338,-2.1157191469448615
ours+4base,10,58,0,timepool_T150_aug,1.045486178845413,0.5426766291909468,-2.1441465789720504
ours+4base,10,58,0,CQCC-GMM,0.37711156015145014,0.1957458973947734,-2.1441465789720504
ours+4base,10,58,0,LFCC-GMM,0.32920031442269704,0.17087678495836375,-2.1441465789720504
ours+4base,10,58,0,LFCC-LCNN,0.10385180838454394,0.05390597259903287,-2.1441465789720504
ours+4base,10,58,0,RawNet2,-0.07088635259687939,-0.03679471585688309,-2.1441465789720504
ours+4base,10,58,1,timepool_T150_aug,1.021015922022414,0.5195064730275604,-2.177799388884652
ours+4base,10,58,1,CQCC-GMM,0.4277990153514053,0.21766982554949119,-2.177799388884652
ours+4base,10,58,1,LFCC-GMM,0.3036883737322572,0.15452068134708005,-2.177799388884652
ours+4base,10,58,1,LFCC-LCNN,0.12937809993519106,0.06582929701155321,-2.177799388884652
ours+4base,10,58,1,RawNet2,-0.08347604845712073,-0.04247372306431526,-2.177799388884652
ours+4base,10,58,2,timepool_T150_aug,1.0621508410932092,0.5463124297894189,-2.109853573617874
ours+4base,10,58,2,CQCC-GMM,0.41922360338760833,0.21562574403842294,-2.109853573617874
ours+4base,10,58,2,LFCC-GMM,0.3048700789706441,0.15680853148985888,-2.109853573617874
ours+4base,10,58,2,LFCC-LCNN,0.10853014698950385,0.05582198498869852,-2.109853573617874
ours+4base,10,58,2,RawNet2,-0.049444027827761194,-0.025431309693600693,-2.109853573617874
ours+4base,10,58,3,timepool_T150_aug,1.0701649382915226,0.5386054443361882,-2.1434869032941206
ours+4base,10,58,3,CQCC-GMM,0.39280121571866905,0.19769370660349223,-2.1434869032941206
ours+4base,10,58,3,LFCC-GMM,0.3311881361706364,0.1666843370198953,-2.1434869032941206
ours+4base,10,58,3,LFCC-LCNN,0.12151123046823369,0.06115562932071291,-2.1434869032941206
ours+4base,10,58,3,RawNet2,-0.07125263910044188,-0.03586088271971147,-2.1434869032941206
ours+4base,10,58,4,timepool_T150_aug,1.0801460848766282,0.5259309468440051,-2.100482765487014
ours+4base,10,58,4,CQCC-GMM,0.44203505591257863,0.21523006818184093,-2.100482765487014
ours+4base,10,58,4,LFCC-GMM,0.28941823275195255,0.14091983234151018,-2.100482765487014
ours+4base,10,58,4,LFCC-LCNN,0.13558073532694595,0.06601524136658937,-2.100482765487014
ours+4base,10,58,4,RawNet2,-0.1065991778583085,-0.05190391126605451,-2.100482765487014
ours+4base,10,58,5,timepool_T150_aug,1.0657827616482114,0.5279496435459876,-2.1249809625869265
ours+4base,10,58,5,CQCC-GMM,0.3955412117970484,0.19593659166813204,-2.1249809625869265
ours+4base,10,58,5,LFCC-GMM,0.33732276613584583,0.1670973115252443,-2.1249809625869265
ours+4base,10,58,5,LFCC-LCNN,0.14794355404305504,0.07328580404243634,-2.1249809625869265
ours+4base,10,58,5,RawNet2,-0.07213019359854769,-0.035730649218199656,-2.1249809625869265
ours+4base,10,58,6,timepool_T150_aug,1.043200798726287,0.526722557986905,-2.1432190436545713
ours+4base,10,58,6,CQCC-GMM,0.42644280430530757,0.21531525377765298,-2.1432190436545713
ours+4base,10,58,6,LFCC-GMM,0.3314532915489092,0.16735409500355247,-2.1432190436545713
ours+4base,10,58,6,LFCC-LCNN,0.1078571422189751,0.054458154092769134,-2.1432190436545713
ours+4base,10,58,6,RawNet2,-0.07159679192014896,-0.036149939139120374,-2.1432190436545713
ours+4base,10,58,7,timepool_T150_aug,1.0567413671675139,0.5343574143164473,-2.120381883883836
ours+4base,10,58,7,CQCC-GMM,0.4095168067614166,0.20707842881811808,-2.120381883883836
ours+4base,10,58,7,LFCC-GMM,0.3108789275098688,0.15720067845447605,-2.120381883883836
ours+4base,10,58,7,LFCC-LCNN,0.12845959799865822,0.06495755798288153,-2.120381883883836
ours+4base,10,58,7,RawNet2,-0.07199608557012507,-0.036405920428076916,-2.120381883883836
ours+4base,10,58,8,timepool_T150_aug,1.0668850217678087,0.5390734022633655,-2.1775448903044015
ours+4base,10,58,8,CQCC-GMM,0.3889613015379972,0.1965335419382318,-2.1775448903044015
ours+4base,10,58,8,LFCC-GMM,0.3112606450328389,0.15727311892570522,-2.1775448903044015
ours+4base,10,58,8,LFCC-LCNN,0.1559113246044455,0.07877854360223469,-2.1775448903044015
ours+4base,10,58,8,RawNet2,-0.05609070647769646,-0.028341393270462704,-2.1775448903044015
ours+4base,10,58,9,timepool_T150_aug,1.0072619575008779,0.5235466939989849,-2.1215388515182667
ours+4base,10,58,9,CQCC-GMM,0.4408744917006141,0.22915427399941118,-2.1215388515182667
ours+4base,10,58,9,LFCC-GMM,0.2749852775419,0.14292968366705103,-2.1215388515182667
ours+4base,10,58,9,LFCC-LCNN,0.12988243166034602,0.06750926826725111,-2.1215388515182667
ours+4base,10,58,9,RawNet2,-0.07091584538264997,-0.03686008006730187,-2.1215388515182667
ours+all,10,58,0,timepool_T150_aug,0.7673000387196508,0.3846599846968992,-2.1894461475956226
ours+all,10,58,0,flatten_T400_aug,0.44448367886277884,0.22282689493235816,-2.1894461475956226
ours+all,10,58,0,CQCC-GMM,0.35329894253437333,0.17711450406736737,-2.1894461475956226
ours+all,10,58,0,LFCC-GMM,0.31639272414167935,0.15861281674066957,-2.1894461475956226
ours+all,10,58,0,LFCC-LCNN,0.03811156336756567,0.01910594635992069,-2.1894461475956226
ours+all,10,58,0,RawNet2,-0.07516184155268803,-0.037679853202785066,-2.1894461475956226
ours+all,10,58,1,timepool_T150_aug,0.7377302911409794,0.36160319652748146,-2.222986919506912
ours+all,10,58,1,flatten_T400_aug,0.44776765864016976,0.21947616711724516,-2.222986919506912
ours+all,10,58,1,CQCC-GMM,0.401398325462557,0.19674794340293877,-2.222986919506912
ours+all,10,58,1,LFCC-GMM,0.3011593730543348,0.14761518303963614,-2.222986919506912
ours+all,10,58,1,LFCC-LCNN,0.06246748358822797,0.030618834573805775,-2.222986919506912
ours+all,10,58,1,RawNet2,-0.08964216041615325,-0.043938675338892695,-2.222986919506912
ours+all,10,58,2,timepool_T150_aug,0.7430349672164591,0.36765167557131107,-2.164348701135494
ours+all,10,58,2,flatten_T400_aug,0.5088204647649628,0.2517629784458252,-2.164348701135494
ours+all,10,58,2,CQCC-GMM,0.3875640222090531,0.19176562132748964,-2.164348701135494
ours+all,10,58,2,LFCC-GMM,0.29856784887285887,0.14773055744744096,-2.164348701135494
ours+all,10,58,2,LFCC-LCNN,0.02958549954665524,0.0146388244979773,-2.164348701135494
ours+all,10,58,2,RawNet2,-0.053456929028857354,-0.026450342709955728,-2.164348701135494
ours+all,10,58,3,timepool_T150_aug,0.7959077062891993,0.38550528546676327,-2.187997010764555
ours+all,10,58,3,flatten_T400_aug,0.4317049999938475,0.20910032400111672,-2.187997010764555
ours+all,10,58,3,CQCC-GMM,0.3700153894896826,0.179220388526412,-2.187997010764555
ours+all,10,58,3,LFCC-GMM,0.32116248851926266,0.1555580324697185,-2.187997010764555
ours+all,10,58,3,LFCC-LCNN,0.06260120799480255,0.030321476181098355,-2.187997010764555
ours+all,10,58,3,RawNet2,-0.08319133093946034,-0.040294493354890944,-2.187997010764555
ours+all,10,58,4,timepool_T150_aug,0.7525792027501346,0.3510623677327531,-2.152492597900614
ours+all,10,58,4,flatten_T400_aug,0.5089265591517603,0.23740353467782307,-2.152492597900614
ours+all,10,58,4,CQCC-GMM,0.4142981517664472,0.1932613731218424,-2.152492597900614
ours+all,10,58,4,LFCC-GMM,0.29049629280080647,0.13551041006124853,-2.152492597900614
ours+all,10,58,4,LFCC-LCNN,0.06142934684397648,0.02865549814892098,-2.152492597900614
ours+all,10,58,4,RawNet2,-0.1159898308250139,-0.05410681625741162,-2.152492597900614
ours+all,10,58,5,timepool_T150_aug,0.8003679088650304,0.3846613311045833,-2.164734925492777
ours+all,10,58,5,flatten_T400_aug,0.4142140329487639,0.19907360041735273,-2.164734925492777
ours+all,10,58,5,CQCC-GMM,0.374195801881418,0.17984061286211087,-2.164734925492777
ours+all,10,58,5,LFCC-GMM,0.3269123938007976,0.15711594025842734,-2.164734925492777
ours+all,10,58,5,LFCC-LCNN,0.08669229245266807,0.04166480470042759,-2.164734925492777
ours+all,10,58,5,RawNet2,-0.07832556990853427,-0.03764371065709812,-2.164734925492777
ours+all,10,58,6,timepool_T150_aug,0.7644083054611422,0.37185821285439935,-2.18629507582883
ours+all,10,58,6,flatten_T400_aug,0.4390962269659418,0.21360513362313938,-2.18629507582883
ours+all,10,58,6,CQCC-GMM,0.40019469871021246,0.19468088506234743,-2.18629507582883
ours+all,10,58,6,LFCC-GMM,0.32733353602336307,0.15923644843121934,-2.18629507582883
ours+all,10,58,6,LFCC-LCNN,0.04566741957058786,0.022215620769513045,-2.18629507582883
ours+all,10,58,6,RawNet2,-0.07894435475544377,-0.03840369925938135,-2.18629507582883
ours+all,10,58,7,timepool_T150_aug,0.7743810757622485,0.3759139481628241,-2.166094348183496
ours+all,10,58,7,flatten_T400_aug,0.44714474476357696,0.2170610202978941,-2.166094348183496
ours+all,10,58,7,CQCC-GMM,0.3880066718306007,0.18835315645825465,-2.166094348183496
ours+all,10,58,7,LFCC-GMM,0.3058236421945825,0.1484583964887548,-2.166094348183496
ours+all,10,58,7,LFCC-LCNN,0.06491924724446965,0.03151426514317311,-2.166094348183496
ours+all,10,58,7,RawNet2,-0.07972020907531191,-0.038699213449099185,-2.166094348183496
ours+all,10,58,8,timepool_T150_aug,0.8003129507946621,0.39097118273868203,-2.2194444728129565
ours+all,10,58,8,flatten_T400_aug,0.41864502570522183,0.20451767109992916,-2.2194444728129565
ours+all,10,58,8,CQCC-GMM,0.36682067630836285,0.1792002909947667,-2.2194444728129565
ours+all,10,58,8,LFCC-GMM,0.30295849736944913,0.14800215580624518,-2.2194444728129565
ours+all,10,58,8,LFCC-LCNN,0.09566361129125409,0.04673386231530742,-2.2194444728129565
ours+all,10,58,8,RawNet2,-0.06258629570650602,-0.030574837045069542,-2.2194444728129565
ours+all,10,58,9,timepool_T150_aug,0.7485401435838722,0.3760896886633138,-2.158692337835991
ours+all,10,58,9,flatten_T400_aug,0.4048103353942971,0.20338921607759322,-2.158692337835991
ours+all,10,58,9,CQCC-GMM,0.41642700559568363,0.20922578999656344,-2.158692337835991
ours+all,10,58,9,LFCC-GMM,0.26971814468087024,0.1355147268043737,-2.158692337835991
ours+all,10,58,9,LFCC-LCNN,0.07368153538844507,0.03701987921689909,-2.158692337835991
ours+all,10,58,9,RawNet2,-0.07714633038353719,-0.038760699241256795,-2.158692337835991
ours,10,59,0,timepool_T150_aug,1.1377289295196533,1.0,-2.0553767681121826
ours,10,59,1,timepool_T150_aug,1.1785951852798462,1.0,-1.9979199171066284
ours,10,59,2,timepool_T150_aug,1.1880133152008057,1.0,-2.0311288833618164
ours,10,59,3,timepool_T150_aug,1.197670340538025,1.0,-2.037975311279297
ours,10,59,4,timepool_T150_aug,1.1610746383666992,1.0,-2.0152394771575928
ours,10,59,5,timepool_T150_aug,1.158344030380249,1.0,-2.0138416290283203
ours,10,59,6,timepool_T150_aug,1.1547369956970215,1.0,-2.039052724838257
ours,10,59,7,timepool_T150_aug,1.1698334217071533,1.0,-2.000502586364746
ours,10,59,8,timepool_T150_aug,1.1702955961227417,1.0,-1.9724440574645996
ours,10,59,9,timepool_T150_aug,1.1595919132232666,1.0,-2.021763324737549
ours+2GMM,10,59,0,timepool_T150_aug,1.0415103688640337,0.5896104854927268,-2.1732387572835585
ours+2GMM,10,59,0,CQCC-GMM,0.43344904484264113,0.24538027599741716,-2.1732387572835585
ours+2GMM,10,59,0,LFCC-GMM,0.2914785898401285,0.1650092385098561,-2.1732387572835585
ours+2GMM,10,59,1,timepool_T150_aug,1.087995878090615,0.5985790375935932,-2.1081735059914526
ours+2GMM,10,59,1,CQCC-GMM,0.3865165043475903,0.21264848686049098,-2.1081735059914526
ours+2GMM,10,59,1,LFCC-GMM,0.34311872349656775,0.18877247554591575,-2.1081735059914526
ours+2GMM,10,59,2,timepool_T150_aug,1.08707722070809,0.5972340604288177,-2.1417843418399847
ours+2GMM,10,59,2,CQCC-GMM,0.37838827775043815,0.20788437402115792,-2.1417843418399847
ours+2GMM,10,59,2,LFCC-GMM,0.35472074464951225,0.19488156555002442,-2.1417843418399847
ours+2GMM,10,59,3,timepool_T150_aug,1.1135476470532923,0.6091773956539301,-2.1478933638787154
ours+2GMM,10,59,3,CQCC-GMM,0.3928235078655321,0.21489803521780831,-2.1478933638787154
ours+2GMM,10,59,3,LFCC-GMM,0.32158184366205483,0.17592456912826152,-2.1478933638787154
ours+2GMM,10,59,4,timepool_T150_aug,1.069755502799001,0.5922722127541309,-2.1309773887437413
ours+2GMM,10,59,4,CQCC-GMM,0.40999717888748516,0.22699573475180154,-2.1309773887437413
ours+2GMM,10,59,4,LFCC-GMM,0.3264362290248913,0.1807320524940675,-2.1309773887437413
ours+2GMM,10,59,5,timepool_T150_aug,1.05471397313686,0.5991129816260288,-2.1269005446033717
ours+2GMM,10,59,5,CQCC-GMM,0.4412175915472187,0.25062641962685817,-2.1269005446033717
ours+2GMM,10,59,5,LFCC-GMM,0.2645276566706359,0.15026059874711306,-2.1269005446033717
ours+2GMM,10,59,6,timepool_T150_aug,1.0656172229217173,0.5939007985290706,-2.1511572403372514
ours+2GMM,10,59,6,CQCC-GMM,0.39441485652433605,0.21981936215265177,-2.1511572403372514
ours+2GMM,10,59,6,LFCC-GMM,0.3342359625585354,0.18627983931827763,-2.1511572403372514
ours+2GMM,10,59,7,timepool_T150_aug,1.0835893883190846,0.5984855535212783,-2.1131919319659858
ours+2GMM,10,59,7,CQCC-GMM,0.3986629291660144,0.22018857549025528,-2.1131919319659858
ours+2GMM,10,59,7,LFCC-GMM,0.3282999706087842,0.18132587098846645,-2.1131919319659858
ours+2GMM,10,59,8,timepool_T150_aug,1.0757824038003894,0.6038362099912407,-2.0796098587161254
ours+2GMM,10,59,8,CQCC-GMM,0.40617848641531346,0.22798781328878318,-2.0796098587161254
ours+2GMM,10,59,8,LFCC-GMM,0.29961892563534515,0.16817597671997608,-2.0796098587161254
ours+2GMM,10,59,9,timepool_T150_aug,1.0648355508464562,0.5962203886759853,-2.1328897829165325
ours+2GMM,10,59,9,CQCC-GMM,0.3844319738119229,0.21525030852268304,-2.1328897829165325
ours+2GMM,10,59,9,LFCC-GMM,0.33670888787443515,0.18852930280133176,-2.1328897829165325
ours+4base,10,59,0,timepool_T150_aug,1.0220998647897968,0.514832511656914,-2.180550923635571
ours+4base,10,59,0,CQCC-GMM,0.44641685128300806,0.22486052166660692,-2.180550923635571
ours+4base,10,59,0,LFCC-GMM,0.28835667163521944,0.1452454839542701,-2.180550923635571
ours+4base,10,59,0,LFCC-LCNN,0.1292768851317676,0.06511686946094847,-2.180550923635571
ours+4base,10,59,0,RawNet2,-0.09915532004189329,-0.04994461326126052,-2.180550923635571
ours+4base,10,59,1,timepool_T150_aug,1.0614838211392836,0.5328188443370299,-2.115758047107586
ours+4base,10,59,1,CQCC-GMM,0.39162724109368025,0.19657989114377064,-2.115758047107586
ours+4base,10,59,1,LFCC-GMM,0.3337333680449554,0.1675196775845018,-2.115758047107586
ours+4base,10,59,1,LFCC-LCNN,0.14971584113581254,0.07515085945192443,-2.115758047107586
ours+4base,10,59,1,RawNet2,-0.05564370639425136,-0.027930727482773116,-2.115758047107586
ours+4base,10,59,2,timepool_T150_aug,1.0685451504046177,0.5475128412933602,-2.144820712975569
ours+4base,10,59,2,CQCC-GMM,0.38925554078746416,0.19945100779787037,-2.144820712975569
ours+4base,10,59,2,LFCC-GMM,0.3489534757552207,0.17880059529313166,-2.144820712975569
ours+4base,10,59,2,LFCC-LCNN,0.08550330837344035,0.0438111195299496,-2.144820712975569
ours+4base,10,59,2,RawNet2,-0.059377390229534914,-0.030424436085688098,-2.144820712975569
ours+4base,10,59,3,timepool_T150_aug,1.083920842435962,0.5295308097512453,-2.157894347208632
ours+4base,10,59,3,CQCC-GMM,0.401125297671617,0.1959628372957592,-2.157894347208632
ours+4base,10,59,3,LFCC-GMM,0.31323637176612895,0.15302622026539717,-2.157894347208632
ours+4base,10,59,3,LFCC-LCNN,0.16810963829435155,0.08212706076666866,-2.157894347208632
ours+4base,10,59,3,RawNet2,-0.08055360346079815,-0.03935307192092974,-2.157894347208632
ours+4base,10,59,4,timepool_T150_aug,1.0512602951746455,0.5223228841520157,-2.1378314090655004
ours+4base,10,59,4,CQCC-GMM,0.4206259025698172,0.20898966277691727,-2.1378314090655004
ours+4base,10,59,4,LFCC-GMM,0.31771140407824605,0.15785618240111227,-2.1378314090655004
ours+4base,10,59,4,LFCC-LCNN,0.13278172312391723,0.06597313044457456,-2.1378314090655004
ours+4base,10,59,4,RawNet2,-0.09028434932709957,-0.04485814022538012,-2.1378314090655004
ours+4base,10,59,5,timepool_T150_aug,1.0342907831348696,0.5352454160447174,-2.1315479275552742
ours+4base,10,59,5,CQCC-GMM,0.45152476832366073,0.23366403956862705,-2.1315479275552742
